"SD_DEPT_ID"	"SYS_CREATE_DATE"	"SYS_CREATE_BY"	"SYS_ENABLE_FLAG"	"SYS_KEYWORDS"	"SYS_SORT_NUM"	"SYS_UPDATE_DATE"	"SYS_UPDATE_BY"	"SD_BUSINESS_RELATED_FLAG"	"SD_DEPT_CODE"	"SD_DEPT_NAME"	"SD_DESCRIPTION"	"SD_LEADER_NAME_TO_POST"	"SD_LEADER_NAME_TO_USER"	"SD_PARENT_DEPT_NAME"	"SD_PARENT_LEADER_NAME_TO_POST"	"SD_PARENT_LEADER_NAME_TO_USER"	"SD_PORTAL_NAME"	"SD_PORTAL_URL"	"SD_PARENT_DEPT_ID"	"SD_LEADER_ID_TO_POST"	"SD_PARENT_LEADER_ID_TO_POST"	"SD_LEADER_ID_TO_USER"	"SD_PARENT_LEADER_ID_TO_USER"	"OA_DEPT_ID"
"4028809b3c6fbaa7013c6fbc39800270"		""		""	5544		""		"010415"	"新义4"	""	""	""	"神仙树区"	""	""	""	""	"4028809b3c6fbaa7013c6fbc39800261"	""	""	""	""	
"4028809b3c6fbaa7013c6fbc39800271"		""		""	5512		""		"010428"	"馨苑2"	""	""	""	"神仙树区"	""	""	""	""	"4028809b3c6fbaa7013c6fbc39800261"	""	""	""	""	
"4028809b3c6fbaa7013c6fbc39800272"		""		""	50		""		"0106"	"天府区"	""	""	""	"【城南区】"	""	""	""	""	"4028809b3c6fbaa7013c6fbc39800239"	""	""	""	""	
"4028809b3c6fbaa7013c6fbc39800273"		""		""	5574		""		"010618"	"融城理想2"	""	""	""	"天府区"	""	""	""	""	"4028809b3c6fbaa7013c6fbc39800272"	""	""	""	""	
"4028809b3c6fbaa7013c6fbc39800274"		""		""	60		""		"010616"	"泰和3"	""	""	""	"天府区"	""	""	""	""	"4028809b3c6fbaa7013c6fbc39800272"	""	""	""	""	
"4028809b3c6fbaa7013c6fbc39800275"		""		""	5478		""		"010608"	"翠屏湾4"	""	""	""	"天府区"	""	""	""	""	"4028809b3c6fbaa7013c6fbc39800272"	""	""	""	""	
"4028809b3c6fbaa7013c6fbc39800276"		""		""	54		""		"010606"	"翠屏湾2"	""	""	""	"天府区"	""	""	""	""	"4028809b3c6fbaa7013c6fbc39800272"	""	""	""	""	
"4028809b3c6fbaa7013c6fbc39800277"		""		""	51		""		"010601"	"长城1"	""	""	""	"天府区"	""	""	""	""	"4028809b3c6fbaa7013c6fbc39800272"	""	""	""	""	
"4028809b3c6fbaa7013c6fbc39800278"		""		""	52		""		"010602"	"长城2"	""	""	""	"天府区"	""	""	""	""	"4028809b3c6fbaa7013c6fbc39800272"	""	""	""	""	
"4028809b3c6fbaa7013c6fbc39800279"		""		""	59		""		"010615"	"泰和2"	""	""	""	"天府区"	""	""	""	""	"4028809b3c6fbaa7013c6fbc39800272"	""	""	""	""	
"4028809b3c6fbaa7013c6fbc3980027a"		""		""	56		""		"010610"	"天府1"	""	""	""	"天府区"	""	""	""	""	"4028809b3c6fbaa7013c6fbc39800272"	""	""	""	""	
"4028809b3c6fbaa7013c6fbc3980027b"		""		""	62		""		"010607"	"翠屏湾3"	""	""	""	"天府区"	""	""	""	""	"4028809b3c6fbaa7013c6fbc39800272"	""	""	""	""	
"4028809b3c6fbaa7013c6fbc3980027c"		""		""	61		""		"010603"	"长城3"	""	""	""	"天府区"	""	""	""	""	"4028809b3c6fbaa7013c6fbc39800272"	""	""	""	""	
"4028809b3c6fbaa7013c6fbc3980027d"		""		""	5573		""		"010617"	"融城理想1"	""	""	""	"天府区"	""	""	""	""	"4028809b3c6fbaa7013c6fbc39800272"	""	""	""	""	
"4028809b3c6fbaa7013c6fbc3980027e"		""		""	57		""		"010611"	"天府2"	""	""	""	"天府区"	""	""	""	""	"4028809b3c6fbaa7013c6fbc39800272"	""	""	""	""	
"4028809b3c6fbaa7013c6fbc3980027f"		""		""	53		""		"010605"	"翠屏湾1"	""	""	""	"天府区"	""	""	""	""	"4028809b3c6fbaa7013c6fbc39800272"	""	""	""	""	
"4028809b3c6fbaa7013c6fbc39800280"		""		""	55		""		"010605"	"泰和1"	""	""	""	"天府区"	""	""	""	""	"4028809b3c6fbaa7013c6fbc39800272"	""	""	""	""	
"4028809b3c6fbaa7013c6fbc39800281"		""		""	58		""		"010612"	"天府3"	""	""	""	"天府区"	""	""	""	""	"4028809b3c6fbaa7013c6fbc39800272"	""	""	""	""	
"4028809b3c6fbaa7013c6fbc39800282"		""		""	14		""		"0102"	"华阳区"	""	""	""	"【城南区】"	""	""	""	""	"4028809b3c6fbaa7013c6fbc39800239"	""	""	""	""	
"4028809b3c6fbaa7013c6fbc39800283"		""		""	15		""		"010203"	"出水芙蓉1"	""	""	""	"华阳区"	""	""	""	""	"4028809b3c6fbaa7013c6fbc39800282"	""	""	""	""	
"4028809b3c6fbaa7013c6fbc39800284"		""		""	5730		""		"010221"	"慕和南道3"	""	""	""	"华阳区"	""	""	""	""	"4028809b3c6fbaa7013c6fbc39800282"	""	""	""	""	
"4028809b3c6fbaa7013c6fbc39800285"		""		""	509		""		"010206"	"出水芙蓉4"	""	""	""	"华阳区"	""	""	""	""	"4028809b3c6fbaa7013c6fbc39800282"	""	""	""	""	
"4028809b3c6fbaa7013c6fbc39800286"		""		""	5325		""		"010213"	"滨河2"	""	""	""	"华阳区"	""	""	""	""	"4028809b3c6fbaa7013c6fbc39800282"	""	""	""	""	
"4028809b3c6fbaa7013c6fbc39800287"		""		""	17		""		"010205"	"出水芙蓉3"	""	""	""	"华阳区"	""	""	""	""	"4028809b3c6fbaa7013c6fbc39800282"	""	""	""	""	
"4028809b3c6fbaa7013c6fbc39800288"		""		""	610		""		"010212"	"滨河1"	""	""	""	"华阳区"	""	""	""	""	"4028809b3c6fbaa7013c6fbc39800282"	""	""	""	""	
"4028809b3c6fbaa7013c6fbc39800289"		""		""	5348		""		"010201"	"慕和南道1"	""	""	""	"华阳区"	""	""	""	""	"4028809b3c6fbaa7013c6fbc39800282"	""	""	""	""	
"4028809b3c6fbaa7013c6fbc3980028a"		""		""	21		""		"010211"	"左岸花都4"	""	""	""	"华阳区"	""	""	""	""	"4028809b3c6fbaa7013c6fbc39800282"	""	""	""	""	
"4028809b3c6fbaa7013c6fbc3980028b"		""		""	5349		""		"010202"	"慕和南道2"	""	""	""	"华阳区"	""	""	""	""	"4028809b3c6fbaa7013c6fbc39800282"	""	""	""	""	
"4028809b3c6fbaa7013c6fbc3980028c"		""		""	20		""		"010210"	"左岸花都2"	""	""	""	"华阳区"	""	""	""	""	"4028809b3c6fbaa7013c6fbc39800282"	""	""	""	""	
"4028809b3c6fbaa7013c6fbc3980028d"		""		""	16		""		"010204"	"出水芙蓉2"	""	""	""	"华阳区"	""	""	""	""	"4028809b3c6fbaa7013c6fbc39800282"	""	""	""	""	
"4028809b3c6fbaa7013c6fbc3980028e"		""		""	19		""		"010209"	"左岸花都1"	""	""	""	"华阳区"	""	""	""	""	"4028809b3c6fbaa7013c6fbc39800282"	""	""	""	""	
"4028809b3c6fbaa7013c6fbc3980028f"		""		""	18		""		"010208"	"左岸花都3"	""	""	""	"华阳区"	""	""	""	""	"4028809b3c6fbaa7013c6fbc39800282"	""	""	""	""	
"4028809b3c6fbaa7013c6fbc39800290"		""		""	5427		""		"0111"	"玉林区"	""	""	""	"【城南区】"	""	""	""	""	"4028809b3c6fbaa7013c6fbc39800239"	""	""	""	""	
"4028809b3c6fbaa7013c6fbc39800291"		""		""	5481		""		"011107"	"蓉国府3"	""	""	""	"玉林区"	""	""	""	""	"4028809b3c6fbaa7013c6fbc39800290"	""	""	""	""	
"4028809b3c6fbaa7013c6fbc39800292"		""		""	71		""		"011110"	"玉林1"	""	""	""	"玉林区"	""	""	""	""	"4028809b3c6fbaa7013c6fbc39800290"	""	""	""	""	
"4028809b3c6fbaa7013c6fbc39800293"		""		""	72		""		"011112"	"玉林2"	""	""	""	"玉林区"	""	""	""	""	"4028809b3c6fbaa7013c6fbc39800290"	""	""	""	""	
"4028809b3c6fbaa7013c6fbc39800294"		""		""	5635		""		"011118"	"玉林西1"	""	""	""	"玉林区"	""	""	""	""	"4028809b3c6fbaa7013c6fbc39800290"	""	""	""	""	
"4028809b3c6fbaa7013c6fbc39800295"		""		""	70		""		"011102"	"名人2"	""	""	""	"玉林区"	""	""	""	""	"4028809b3c6fbaa7013c6fbc39800290"	""	""	""	""	
"4028809b3c6fbaa7013c6fbc39800296"		""		""	74		""		"011103"	"名人3"	""	""	""	"玉林区"	""	""	""	""	"4028809b3c6fbaa7013c6fbc39800290"	""	""	""	""	
"4028809b3c6fbaa7013c6fbc39800297"		""		""	5636		""		"011123"	"玉林西2"	""	""	""	"玉林区"	""	""	""	""	"4028809b3c6fbaa7013c6fbc39800290"	""	""	""	""	
"4028809b3c6fbaa7013c6fbc39800298"		""		""	69		""		"011101"	"名人1"	""	""	""	"玉林区"	""	""	""	""	"4028809b3c6fbaa7013c6fbc39800290"	""	""	""	""	
"4028809b3c6fbaa7013c6fbc39800299"		""		""	75		""		"011113"	"玉林3"	""	""	""	"玉林区"	""	""	""	""	"4028809b3c6fbaa7013c6fbc39800290"	""	""	""	""	
"4028809b3c6fbaa7013c6fbc3980029a"		""		""	5352		""		"011106"	"蓉国府2"	""	""	""	"玉林区"	""	""	""	""	"4028809b3c6fbaa7013c6fbc39800290"	""	""	""	""	
"4028809b3c6fbaa7013c6fbc3980029b"		""		""	520		""		"011105"	"蓉国府1"	""	""	""	"玉林区"	""	""	""	""	"4028809b3c6fbaa7013c6fbc39800290"	""	""	""	""	
"4028809b3c6fbaa7013c6fbc3980029c"		""		""	5366		""		"0109"	"世纪城区"	""	""	""	"【城南区】"	""	""	""	""	"4028809b3c6fbaa7013c6fbc39800239"	""	""	""	""	
"4028809b3c6fbaa7013c6fbc39900318"		""		""	340		""		"050507"	"西园1"	""	""	""	"金沙区"	""	""	""	""	"4028809b3c6fbaa7013c6fbc39900310"	""	""	""	""	
"4028809b3c6fbaa7013c6fbc3980029e"		""		""	46		""		"010903"	"天鹅湖3"	""	""	""	"世纪城区"	""	""	""	""	"4028809b3c6fbaa7013c6fbc3980029c"	""	""	""	""	
"4028809b3c6fbaa7013c6fbc3980029f"		""		""	5507		""		"010908"	"英郡4"	""	""	""	"世纪城区"	""	""	""	""	"4028809b3c6fbaa7013c6fbc3980029c"	""	""	""	""	
"4028809b3c6fbaa7013c6fbc398002a0"		""		""	5575		""		"010917"	"卡斯摩3"	""	""	""	"世纪城区"	""	""	""	""	"4028809b3c6fbaa7013c6fbc3980029c"	""	""	""	""	
"4028809b3c6fbaa7013c6fbc398002a1"		""		""	44		""		"010901"	"天鹅湖1"	""	""	""	"世纪城区"	""	""	""	""	"4028809b3c6fbaa7013c6fbc3980029c"	""	""	""	""	
"4028809b3c6fbaa7013c6fbc398002a2"		""		""	45		""		"010902"	"天鹅湖2"	""	""	""	"世纪城区"	""	""	""	""	"4028809b3c6fbaa7013c6fbc3980029c"	""	""	""	""	
"4028809b3c6fbaa7013c6fbc398002a3"		""		""	5480		""		"010910"	"天鹅湖5"	""	""	""	"世纪城区"	""	""	""	""	"4028809b3c6fbaa7013c6fbc3980029c"	""	""	""	""	
"4028809b3c6fbaa7013c6fbc398002a4"		""		""	49		""		"010907"	"英郡3"	""	""	""	"世纪城区"	""	""	""	""	"4028809b3c6fbaa7013c6fbc3980029c"	""	""	""	""	
"4028809b3c6fbaa7013c6fbc398002a5"		""		""	5523		""		"010912"	"卡斯摩2"	""	""	""	"世纪城区"	""	""	""	""	"4028809b3c6fbaa7013c6fbc3980029c"	""	""	""	""	
"4028809b3c6fbaa7013c6fbc398002a6"		""		""	5316		""		"010904"	"天鹅湖4"	""	""	""	"世纪城区"	""	""	""	""	"4028809b3c6fbaa7013c6fbc3980029c"	""	""	""	""	
"4028809b3c6fbaa7013c6fbc398002a7"		""		""	48		""		"010906"	"英郡2"	""	""	""	"世纪城区"	""	""	""	""	"4028809b3c6fbaa7013c6fbc3980029c"	""	""	""	""	
"4028809b3c6fbaa7013c6fbc398002a8"		""		""	47		""		"010905"	"英郡1"	""	""	""	"世纪城区"	""	""	""	""	"4028809b3c6fbaa7013c6fbc3980029c"	""	""	""	""	
"4028809b3c6fbaa7013c6fbc398002a9"		""		""	5367		""		"0110"	"麓山区"	""	""	""	"【城南区】"	""	""	""	""	"4028809b3c6fbaa7013c6fbc39800239"	""	""	""	""	
"4028809b3c6fbaa7013c6fbc398002aa"		""		""	5634		""		"011022"	"南阳盛世2"	""	""	""	"麓山区"	""	""	""	""	"4028809b3c6fbaa7013c6fbc398002a9"	""	""	""	""	
"4028809b3c6fbaa7013c6fbc398002ab"		""		""	5350		""		"011001"	"南湖国际1"	""	""	""	"麓山区"	""	""	""	""	"4028809b3c6fbaa7013c6fbc398002a9"	""	""	""	""	
"4028809b3c6fbaa7013c6fbc398002ac"		""		""	5628		""		"011017"	"南阳盛世1"	""	""	""	"麓山区"	""	""	""	""	"4028809b3c6fbaa7013c6fbc398002a9"	""	""	""	""	
"4028809b3c6fbaa7013c6fbc398002ad"		""		""	5627		""		"011005"	"南湖国际5"	""	""	""	"麓山区"	""	""	""	""	"4028809b3c6fbaa7013c6fbc398002a9"	""	""	""	""	
"4028809b3c6fbaa7013c6fbc398002ae"		""		""	5626		""		"011004"	"南湖国际4"	""	""	""	"麓山区"	""	""	""	""	"4028809b3c6fbaa7013c6fbc398002a9"	""	""	""	""	
"4028809b3c6fbaa7013c6fbc398002af"		""		""	5351		""		"011002"	"南湖国际2"	""	""	""	"麓山区"	""	""	""	""	"4028809b3c6fbaa7013c6fbc398002a9"	""	""	""	""	
"4028809b3c6fbaa7013c6fbc398002b0"		""		""	5408		""		"011011"	"雅居乐2"	""	""	""	"麓山区"	""	""	""	""	"4028809b3c6fbaa7013c6fbc398002a9"	""	""	""	""	
"4028809b3c6fbaa7013c6fbc398002b1"		""		""	5508		""		"011012"	"雅居乐3"	""	""	""	"麓山区"	""	""	""	""	"4028809b3c6fbaa7013c6fbc398002a9"	""	""	""	""	
"4028809b3c6fbaa7013c6fbc398002b2"		""		""	5381		""		"011010"	"雅居乐1"	""	""	""	"麓山区"	""	""	""	""	"4028809b3c6fbaa7013c6fbc398002a9"	""	""	""	""	
"4028809b3c6fbaa7013c6fbc398002b3"		""		""	5403		""		"011003"	"南湖国际3"	""	""	""	"麓山区"	""	""	""	""	"4028809b3c6fbaa7013c6fbc398002a9"	""	""	""	""	
"4028809b3c6fbaa7013c6fbc398002b4"		""		""	5711		""		"011027"	"南阳盛世3"	""	""	""	"麓山区"	""	""	""	""	"4028809b3c6fbaa7013c6fbc398002a9"	""	""	""	""	
"4028809b3c6fbaa7013c6fbc398002b5"		""		""	63		""		"0107"	"川医区"	""	""	""	"【城南区】"	""	""	""	""	"4028809b3c6fbaa7013c6fbc39800239"	""	""	""	""	
"4028809b3c6fbaa7013c6fbc398002b6"		""		""	73		""		"010716"	"金茂3"	""	""	""	"川医区"	""	""	""	""	"4028809b3c6fbaa7013c6fbc398002b5"	""	""	""	""	
"4028809b3c6fbaa7013c6fbc398002b7"		""		""	67		""		"010706"	"金茂1"	""	""	""	"川医区"	""	""	""	""	"4028809b3c6fbaa7013c6fbc398002b5"	""	""	""	""	
"4028809b3c6fbaa7013c6fbc398002b8"		""		""	68		""		"010707"	"金茂2"	""	""	""	"川医区"	""	""	""	""	"4028809b3c6fbaa7013c6fbc398002b5"	""	""	""	""	
"4028809b3c6fbaa7013c6fbc398002b9"		""		""	64		""		"010701"	"芳草1"	""	""	""	"川医区"	""	""	""	""	"4028809b3c6fbaa7013c6fbc398002b5"	""	""	""	""	
"4028809b3c6fbaa7013c6fbc398002ba"		""		""	5545		""		"010717"	"金茂4"	""	""	""	"川医区"	""	""	""	""	"4028809b3c6fbaa7013c6fbc398002b5"	""	""	""	""	
"4028809b3c6fbaa7013c6fbc398002bb"		""		""	66		""		"010703"	"芳草3"	""	""	""	"川医区"	""	""	""	""	"4028809b3c6fbaa7013c6fbc398002b5"	""	""	""	""	
"4028809b3c6fbaa7013c6fbc398002bc"		""		""	65		""		"010702"	"芳草2"	""	""	""	"川医区"	""	""	""	""	"4028809b3c6fbaa7013c6fbc398002b5"	""	""	""	""	
"4028809b3c6fbaa7013c6fbc398002bd"		""		""	5479		""		"010704"	"芳草4"	""	""	""	"川医区"	""	""	""	""	"4028809b3c6fbaa7013c6fbc398002b5"	""	""	""	""	
"4028809b3c6fbaa7013c6fbc398002be"		""		""	300		""		"05"	"【西北区】"	""	""	""	"成都伊诚"	""	""	""	""	"4028809b3c6fbaa7013c6fbc39510002"	""	""	""	""	
"4028809b3c6fbaa7013c6fbc398002bf"		""		""	313		""		"0502"	"国宾区"	""	""	""	"【西北区】"	""	""	""	""	"4028809b3c6fbaa7013c6fbc398002be"	""	""	""	""	
"4028809b3c6fbaa7013c6fbc398002c0"		""		""	314		""		"050201"	"黄金1"	""	""	""	"国宾区"	""	""	""	""	"4028809b3c6fbaa7013c6fbc398002bf"	""	""	""	""	
"4028809b3c6fbaa7013c6fbc398002c1"		""		""	593		""		"035010045"	"西岸观邸2"	""	""	""	"国宾区"	""	""	""	""	"4028809b3c6fbaa7013c6fbc398002bf"	""	""	""	""	
"4028809b3c6fbaa7013c6fbc398002c2"		""		""	574		""		"050208"	"西岸观邸1"	""	""	""	"国宾区"	""	""	""	""	"4028809b3c6fbaa7013c6fbc398002bf"	""	""	""	""	
"4028809b3c6fbaa7013c6fbc398002c3"		""		""	505		""		"050207"	"黄金东3"	""	""	""	"国宾区"	""	""	""	""	"4028809b3c6fbaa7013c6fbc398002bf"	""	""	""	""	
"4028809b3c6fbaa7013c6fbc398002c4"		""		""	318		""		"050206"	"黄金东2"	""	""	""	"国宾区"	""	""	""	""	"4028809b3c6fbaa7013c6fbc398002bf"	""	""	""	""	
"4028809b3c6fbaa7013c6fbc398002c5"		""		""	5679		""		"050209"	"西岸观邸4"	""	""	""	"国宾区"	""	""	""	""	"4028809b3c6fbaa7013c6fbc398002bf"	""	""	""	""	
"4028809b3c6fbaa7013c6fbc398002c6"		""		""	5446		""		"050225"	"金卉2"	""	""	""	"国宾区"	""	""	""	""	"4028809b3c6fbaa7013c6fbc398002bf"	""	""	""	""	
"4028809b3c6fbaa7013c6fbc398002c7"		""		""	317		""		"050205"	"黄金东1"	""	""	""	"国宾区"	""	""	""	""	"4028809b3c6fbaa7013c6fbc398002bf"	""	""	""	""	
"4028809b3c6fbaa7013c6fbc399002c8"		""		""	316		""		"050203"	"黄金3"	""	""	""	"国宾区"	""	""	""	""	"4028809b3c6fbaa7013c6fbc398002bf"	""	""	""	""	
"4028809b3c6fbaa7013c6fbc399002c9"		""		""	5445		""		"050224"	"金卉1"	""	""	""	"国宾区"	""	""	""	""	"4028809b3c6fbaa7013c6fbc398002bf"	""	""	""	""	
"4028809b3c6fbaa7013c6fbc399002ca"		""		""	638		""		"050213"	"西岸观邸3"	""	""	""	"国宾区"	""	""	""	""	"4028809b3c6fbaa7013c6fbc398002bf"	""	""	""	""	
"4028809b3c6fbaa7013c6fbc399002cb"		""		""	315		""		"050202"	"黄金2"	""	""	""	"国宾区"	""	""	""	""	"4028809b3c6fbaa7013c6fbc398002bf"	""	""	""	""	
"4028809b3c6fbaa7013c6fbc399002cc"		""		""	356		""		"0507"	"蜀西区"	""	""	""	"【西北区】"	""	""	""	""	"4028809b3c6fbaa7013c6fbc398002be"	""	""	""	""	
"4028809b3c6fbaa7013c6fbc399002cd"		""		""	368		""		"050711"	"碧林2"	""	""	""	"蜀西区"	""	""	""	""	"4028809b3c6fbaa7013c6fbc399002cc"	""	""	""	""	
"4028809b3c6fbaa7013c6fbc399002ce"		""		""	365		""		"050709"	"景悦花庭1"	""	""	""	"蜀西区"	""	""	""	""	"4028809b3c6fbaa7013c6fbc399002cc"	""	""	""	""	
"4028809b3c6fbaa7013c6fbc399002cf"		""		""	359		""		"050703"	"橙郡3"	""	""	""	"蜀西区"	""	""	""	""	"4028809b3c6fbaa7013c6fbc399002cc"	""	""	""	""	
"4028809b3c6fbaa7013c6fbc399002d0"		""		""	364		""		"050706"	"中海国际2"	""	""	""	"蜀西区"	""	""	""	""	"4028809b3c6fbaa7013c6fbc399002cc"	""	""	""	""	
"4028809b3c6fbaa7013c6fbc399002d1"		""		""	557		""		"050712"	"碧林3"	""	""	""	"蜀西区"	""	""	""	""	"4028809b3c6fbaa7013c6fbc399002cc"	""	""	""	""	
"4028809b3c6fbaa7013c6fbc399002d2"		""		""	363		""		"050705"	"中海国际1"	""	""	""	"蜀西区"	""	""	""	""	"4028809b3c6fbaa7013c6fbc399002cc"	""	""	""	""	
"4028809b3c6fbaa7013c6fbc399002d3"		""		""	358		""		"050702"	"橙郡2"	""	""	""	"蜀西区"	""	""	""	""	"4028809b3c6fbaa7013c6fbc399002cc"	""	""	""	""	
"4028809b3c6fbaa7013c6fbc399002d4"		""		""	357		""		"050701"	"橙郡1"	""	""	""	"蜀西区"	""	""	""	""	"4028809b3c6fbaa7013c6fbc399002cc"	""	""	""	""	
"4028809b3c6fbaa7013c6fbc399002d5"		""		""	366		""		"050710"	"碧林1"	""	""	""	"蜀西区"	""	""	""	""	"4028809b3c6fbaa7013c6fbc399002cc"	""	""	""	""	
"4028809b3c6fbaa7013c6fbc399002d6"		""		""	367		""		"050711"	"景悦花庭2"	""	""	""	"蜀西区"	""	""	""	""	"4028809b3c6fbaa7013c6fbc399002cc"	""	""	""	""	
"4028809b3c6fbaa7013c6fbc399002d7"		""		""	5731		""		"0512"	"红光区"	""	""	""	"【西北区】"	""	""	""	""	"4028809b3c6fbaa7013c6fbc398002be"	""	""	""	""	
"4028809b3c6fbaa7013c6fbc399002d8"		""		""	5393		""		"051206"	"名城左岸2"	""	""	""	"红光区"	""	""	""	""	"4028809b3c6fbaa7013c6fbc399002d7"	""	""	""	""	
"4028809b3c6fbaa7013c6fbc399002d9"		""		""	5705		""		"051202"	"佳境2"	""	""	""	"红光区"	""	""	""	""	"4028809b3c6fbaa7013c6fbc399002d7"	""	""	""	""	
"4028809b3c6fbaa7013c6fbc399002da"		""		""	639		""		"051212"	"尚锦3"	""	""	""	"红光区"	""	""	""	""	"4028809b3c6fbaa7013c6fbc399002d7"	""	""	""	""	
"4028809b3c6fbaa7013c6fbc3970016f"		""		""	196		""		"030403"	"爱这城3"	""	""	""	"建设区"	""	""	""	""	"4028809b3c6fbaa7013c6fbc39700169"	""	""	""	""	
"4028809b3c6fbaa7013c6fbc39700170"		""		""	207		""		"030424"	"三千里2"	""	""	""	"建设区"	""	""	""	""	"4028809b3c6fbaa7013c6fbc39700169"	""	""	""	""	
"4028809b3c6fbaa7013c6fbc39700171"		""		""	5714		""		"030405"	"建设租赁1"	""	""	""	"建设区"	""	""	""	""	"4028809b3c6fbaa7013c6fbc39700169"	""	""	""	""	
"4028809b3c6fbaa7013c6fbc39700172"		""		""	5382		""		"030418"	"建兴3"	""	""	""	"建设区"	""	""	""	""	"4028809b3c6fbaa7013c6fbc39700169"	""	""	""	""	
"4028809b3c6fbaa7013c6fbc39700173"		""		""	203		""		"030421"	"建业2"	""	""	""	"建设区"	""	""	""	""	"4028809b3c6fbaa7013c6fbc39700169"	""	""	""	""	
"4028809b3c6fbaa7013c6fbc39700174"		""		""	205		""		"030412"	"金域蓝湾2"	""	""	""	"建设区"	""	""	""	""	"4028809b3c6fbaa7013c6fbc39700169"	""	""	""	""	
"4028809b3c6fbaa7013c6fbc39700175"		""		""	194		""		"030401"	"爱这城1"	""	""	""	"建设区"	""	""	""	""	"4028809b3c6fbaa7013c6fbc39700169"	""	""	""	""	
"4028809b3c6fbaa7013c6fbc39700176"		""		""	206		""		"030423"	"三千里1"	""	""	""	"建设区"	""	""	""	""	"4028809b3c6fbaa7013c6fbc39700169"	""	""	""	""	
"4028809b3c6fbaa7013c6fbc39700177"		""		""	200		""		"030416"	"建兴1"	""	""	""	"建设区"	""	""	""	""	"4028809b3c6fbaa7013c6fbc39700169"	""	""	""	""	
"4028809b3c6fbaa7013c6fbc39700178"		""		""	5673		""		"030419"	"建兴4"	""	""	""	"建设区"	""	""	""	""	"4028809b3c6fbaa7013c6fbc39700169"	""	""	""	""	
"4028809b3c6fbaa7013c6fbc39700179"		""		""	5674		""		"030422"	"建业3"	""	""	""	"建设区"	""	""	""	""	"4028809b3c6fbaa7013c6fbc39700169"	""	""	""	""	
"4028809b3c6fbaa7013c6fbc3970017a"		""		""	204		""		"030411"	"金域蓝湾1"	""	""	""	"建设区"	""	""	""	""	"4028809b3c6fbaa7013c6fbc39700169"	""	""	""	""	
"4028809b3c6fbaa7013c6fbc3970017b"		""		""	201		""		"030417"	"建兴2"	""	""	""	"建设区"	""	""	""	""	"4028809b3c6fbaa7013c6fbc39700169"	""	""	""	""	
"4028809b3c6fbaa7013c6fbc3970017c"		""		""	5716		""		"030407"	"建设租赁3"	""	""	""	"建设区"	""	""	""	""	"4028809b3c6fbaa7013c6fbc39700169"	""	""	""	""	
"4028809b3c6fbaa7013c6fbc3970017d"		""		""	215		""		"0309"	"万年区"	""	""	""	"【东北区】"	""	""	""	""	"4028809b3c6fbaa7013c6fbc39700129"	""	""	""	""	
"4028809b3c6fbaa7013c6fbc3970017e"		""		""	224		""		"030912"	"二十四城1"	""	""	""	"万年区"	""	""	""	""	"4028809b3c6fbaa7013c6fbc3970017d"	""	""	""	""	
"4028809b3c6fbaa7013c6fbc3970017f"		""		""	219		""		"030904"	"花郡4"	""	""	""	"万年区"	""	""	""	""	"4028809b3c6fbaa7013c6fbc3970017d"	""	""	""	""	
"4028809b3c6fbaa7013c6fbc39700180"		""		""	218		""		"030903"	"花郡3"	""	""	""	"万年区"	""	""	""	""	"4028809b3c6fbaa7013c6fbc3970017d"	""	""	""	""	
"4028809b3c6fbaa7013c6fbc39700181"		""		""	568		""		"030915"	"水碾河1"	""	""	""	"万年区"	""	""	""	""	"4028809b3c6fbaa7013c6fbc3970017d"	""	""	""	""	
"4028809b3c6fbaa7013c6fbc39700182"		""		""	217		""		"030902"	"花郡2"	""	""	""	"万年区"	""	""	""	""	"4028809b3c6fbaa7013c6fbc3970017d"	""	""	""	""	
"4028809b3c6fbaa7013c6fbc39700183"		""		""	221		""		"030905"	"紫东1"	""	""	""	"万年区"	""	""	""	""	"4028809b3c6fbaa7013c6fbc3970017d"	""	""	""	""	
"4028809b3c6fbaa7013c6fbc39700184"		""		""	216		""		"030901"	"花郡1"	""	""	""	"万年区"	""	""	""	""	"4028809b3c6fbaa7013c6fbc3970017d"	""	""	""	""	
"4028809b3c6fbaa7013c6fbc39700185"		""		""	624		""		"030916"	"水碾河2"	""	""	""	"万年区"	""	""	""	""	"4028809b3c6fbaa7013c6fbc3970017d"	""	""	""	""	
"4028809b3c6fbaa7013c6fbc39700186"		""		""	5589		""		"030921"	"水碾河3"	""	""	""	"万年区"	""	""	""	""	"4028809b3c6fbaa7013c6fbc3970017d"	""	""	""	""	
"4028809b3c6fbaa7013c6fbc39700187"		""		""	222		""		"030906"	"紫东2"	""	""	""	"万年区"	""	""	""	""	"4028809b3c6fbaa7013c6fbc3970017d"	""	""	""	""	
"4028809b3c6fbaa7013c6fbc39700188"		""		""	511		""		"030913"	"二十四城2"	""	""	""	"万年区"	""	""	""	""	"4028809b3c6fbaa7013c6fbc3970017d"	""	""	""	""	
"4028809b3c6fbaa7013c6fbc39700189"		""		""	5470		""		"030914"	"二十四城3"	""	""	""	"万年区"	""	""	""	""	"4028809b3c6fbaa7013c6fbc3970017d"	""	""	""	""	
"4028809b3c6fbaa7013c6fbc3970018a"		""		""	225		""		"030907"	"紫东3"	""	""	""	"万年区"	""	""	""	""	"4028809b3c6fbaa7013c6fbc3970017d"	""	""	""	""	
